user_id,first_name,last_name,gender,date_of_birth,phone_number,infected,date_diagnosis
7866,Lisa,Moroney,female,2001-12-20,(383)441-3969x85198,no,
7867,Ernestine,Webber,female,1954-10-20,(212)361-2547,no,
7868,Miranda,Snell,female,1945-05-31,001-549-550-5905x70756,no,
7869,Maureen,Klimczyk,female,1964-11-04,(510)347-1193x3337,no,
7870,Karen,Latimer,female,2015-10-30,(130)941-6064,no,
7871,Eleanor,Taylor,female,1962-01-24,670-624-8719,no,
7872,Peggy,Dafoe,female,1956-09-07,001-756-143-3706x42304,no,
7873,Valeria,Shade,female,1986-10-18,001-290-074-7588,no,
7874,Rena,Berber,female,1987-03-27,268-165-4496x5585,no,
7875,Doris,Kallman,female,1944-06-28,151.032.6069x688,no,
7876,Jennifer,Bryant,female,1976-02-22,593.144.1381x751,no,
7877,Tiana,Boyer,female,1955-09-03,(673)355-3327,no,
7878,Victorina,Sartin,female,1963-02-18,(553)377-4558x937,no,
7879,Sandy,Tice,female,2008-01-18,(386)601-7887x859,no,
7880,Kristy,Wagner,female,1949-05-17,341.598.9937,no,
7881,Jennifer,Hall,female,1970-06-16,(385)447-8432,no,
7882,Anna,Chi,female,2007-10-02,219-886-9050x4827,yes,2020-08-02
7883,Rebecca,Young,female,1988-11-29,(905)260-4015,no,
7884,Shelley,Newberry,female,1991-09-27,(112)535-8291x4376,no,
7885,Jamie,Twyman,female,1950-10-24,164.427.2389x36349,no,
7886,Patricia,Scheele,female,2004-04-08,001-116-821-8011,no,
7887,Kathleen,Cooper,female,1998-09-06,068.637.1056,no,
7888,Ann,Wylam,female,1941-02-21,015.563.8212,no,
7889,Margaret,Lindsay,female,1958-11-22,784-191-8149x722,no,
7890,Octavia,Terry,female,1971-05-13,034.975.6747x20013,no,
7891,Barbara,Adams,female,1946-12-28,344-744-9987x025,no,
7892,Mary,King,female,2014-09-20,001-143-706-1096x917,no,
7893,Lynn,Sales,female,1997-12-19,961-035-7825x19776,no,
7894,Barbara,Nagle,female,1977-03-14,(964)150-7069x21075,no,
7895,Diane,Hammond,female,1979-09-27,+1-839-334-8601x2819,no,
7896,Guadalupe,Turbyfill,female,1998-03-26,103-138-4271,no,
7897,Viva,Bianco,female,1991-09-26,944-752-8082,no,
7898,Julie,Griffin,female,1956-07-02,613.693.2568x637,no,
7899,Angelika,George,female,1942-11-28,(428)375-9427,no,
7900,Louise,Matthews,female,1992-05-18,(189)915-4395,no,
7901,Joann,Rivera,female,1977-05-27,078.218.0080x934,no,
7902,Evelyn,Nguyen,female,1978-05-25,001-908-522-3775x77251,no,
7903,Deborah,Ray,female,1954-01-28,1878735680,no,
7904,Anita,Fall,female,2008-06-18,001-572-882-2844x770,no,
7905,Terri,Talamantes,female,1970-02-03,+1-319-042-6238x09710,no,
7906,Linda,Hair,female,1981-06-21,001-587-093-0478x53471,no,
7907,Jacqueline,Young,female,2012-08-19,(974)999-6537x77924,no,
7908,Annie,Lytch,female,1962-12-31,676-348-4744,no,
7909,Emily,Dennis,female,1969-10-19,(797)199-9208x93541,no,
7910,Ashley,Monzo,female,1974-03-19,+1-932-758-9606x18325,no,
7911,Sue,Reyes,female,1991-12-31,719-363-5460x0618,no,
7912,Jeanine,Jephson,female,1999-03-04,403-806-3718x858,no,
7913,Lavonne,Weeks,female,1977-05-18,512.161.4651x77581,no,
7914,Mildred,Bodily,female,1972-12-12,637.324.0225x77475,no,
7915,Nancy,Johnson,female,1941-08-18,001-231-137-9983,no,
7916,Wanda,Ortega,female,1955-08-15,(708)636-2930x523,no,
7917,Gina,Mccormick,female,2016-02-23,001-472-110-5196x87084,no,
7918,Brittany,Hernandez,female,2003-03-06,(605)575-8887,no,
7919,Stacey,Gonzales,female,2003-04-23,438-608-7290x524,no,
7920,Teri,Mayes,female,2003-07-01,(860)828-0846,no,
7921,Jean,Sturm,female,2004-08-21,(731)704-7238,no,
7922,Eileen,Haley,female,1969-05-09,708-263-4320x082,no,
7923,Nancy,Marcotte,female,1963-05-20,785-473-5439x051,no,
7924,Hannah,Gronewald,female,1966-03-03,001-436-118-8961x0141,no,
7925,Andrea,Prout,female,1950-11-16,041.117.7598,no,
7926,Christa,Ellis,female,1977-05-21,001-624-256-9598x110,no,
7927,Winona,Adams,female,1988-03-10,205-821-0285x298,no,
7928,Shannon,Cowley,female,1991-11-05,(920)182-0596x0672,no,
7929,Brittany,Gard,female,1984-08-25,025-364-1818x206,no,
7930,Kimberly,Rivera,female,1952-06-13,(884)473-8638,no,
7931,Margaret,Lee,female,1969-09-29,191-627-8746x1821,no,
7932,Sadie,Brown,female,1961-02-11,882.872.2774,no,
7933,Vanesa,Gaines,female,1963-09-26,529.623.3276x88663,yes,2020-08-29
7934,Cecile,Schmitz,female,2009-10-14,271-521-4047,no,
7935,Brenda,Bryant,female,2015-09-18,030.890.9646,no,
7936,Mary,Gerber,female,2012-12-12,621-540-5479,no,
7937,Anna,Toney,female,1979-02-16,(575)174-6500,no,
7938,Kathleen,Mckeel,female,1954-09-03,578.835.3568x80648,yes,2020-08-19
7939,Vickie,Redding,female,2008-11-19,204-934-1998x148,no,
7940,Hazel,Gonzalez,female,1952-06-02,001-000-094-7157,no,
7941,Kristin,Lee,female,2015-09-26,916-020-0560x03792,no,
7942,Marguerite,Fogle,female,1977-11-07,001-480-022-6488x99394,no,
7943,Deborah,Wedderburn,female,2015-08-07,001-378-374-6473x0703,no,
7944,Kathy,Lewis,female,1949-12-14,998.322.9465,no,
7945,Teresa,Heath,female,1996-07-17,5634159477,no,
7946,Carmelia,Sheppard,female,2018-09-25,001-991-234-8545x4527,no,
7947,Ann,Froehlich,female,2012-09-06,(596)120-8307,no,
7948,Hillary,Dykes,female,1963-02-21,293-498-4997x46724,no,
7949,Helen,Brechbiel,female,1979-04-03,(684)967-7885x3655,no,
7950,Jackie,Lawson,female,1984-01-15,001-875-474-8991,no,
7951,Dannielle,Woodard,female,1960-08-28,289.140.8860x529,no,
7952,Khalilah,House,female,1997-08-30,679.873.8476x94315,no,
7953,Cynthia,Hash,female,1964-04-05,372-068-7229x600,no,
7954,Joy,Hill,female,1995-05-21,+1-137-555-7788x356,no,
7955,Jean,Mui,female,1942-04-04,001-387-177-5906x2643,no,
7956,Gabriela,Nash,female,1995-04-25,308-704-3107,no,
7957,Janice,Bell,female,1956-07-19,001-774-856-1846x55015,no,
7958,Carmen,Felts,female,1941-01-04,556-271-9537x303,no,
7959,Ruth,Sheffield,female,2015-10-15,093.273.9243x3094,no,
7960,Irene,Herrera,female,1979-07-17,983-182-6360x161,no,
7961,Irma,Beltron,female,2012-04-27,001-595-537-5787,no,
7962,Valda,Renfro,female,2010-06-03,+1-305-599-6740x607,no,
7963,Jean,Rice,female,1985-02-22,+1-065-739-1215x3810,no,
7964,Esther,Bernard,female,1968-06-30,8208886061,no,
7965,Nicole,Lee,female,1946-02-22,588.515.9773,yes,2020-08-12
7966,Ashley,Gonzales,female,1969-02-16,388-435-8253x52336,no,
7967,Elizabeth,Echeverria,female,1957-05-15,330-411-7882,no,
7968,Suzan,Cunningham,female,1956-05-23,001-639-632-9748,no,
7969,Whitney,Hensel,female,2009-09-02,(168)317-3003x504,no,
7970,Beatrice,Vanetta,female,1993-08-18,001-835-439-6995,no,
7971,Sharon,Hall,female,1963-01-16,001-370-296-6078,no,
7972,Joyce,Fernandez,female,1987-10-05,163.617.6181x842,no,
7973,Ethel,Carmona,female,2007-03-04,+1-740-575-9830x8745,no,
7974,Dorothy,Becerra,female,1990-07-25,279.098.7093,no,
7975,Stephanie,Place,female,1995-06-23,303.070.7116,no,
7976,Agnes,Madigan,female,1991-09-30,001-326-465-9917x135,no,
7977,Karen,Roth,female,1982-05-04,687-463-0464,no,
7978,Amy,Martin,female,1987-07-29,+1-202-739-5556,no,
7979,Jeanie,Spencer,female,1969-11-19,575-416-8291,no,
7980,Lorraine,Sullivan,female,2015-02-23,(715)748-7031x85246,no,
7981,Lois,Walker,female,1968-11-28,001-616-925-1131x34532,no,
7982,Danielle,Swann,female,2013-05-22,001-451-833-6137x2205,no,
7983,Alisa,Williams,female,1946-02-15,732.057.9144x4838,no,
7984,Betty,White,female,1974-01-24,001-111-309-4218x8905,yes,2020-08-11
7985,Sharon,Fars,female,1977-02-23,564.834.2065,no,
7986,Lee,Habicht,female,2016-07-20,471.596.8547x758,no,
7987,Megan,Sansone,female,2003-10-26,664-461-5242x862,no,
7988,Stacy,Rozier,female,1969-06-25,468.641.0863x41898,no,
7989,Rose,Williford,female,1989-03-17,932.988.5968x4398,no,
7990,Kathleen,Berry,female,1980-04-01,689.936.2475x256,no,
7991,Marsha,Hefferman,female,1986-06-21,001-584-461-9340x1873,no,
7992,Maricela,Freeman,female,1956-12-10,001-924-164-4944x309,no,
7993,Erika,Slavin,female,1980-02-19,865.566.2438,yes,2020-08-11
7994,Brooke,Mayers,female,1997-09-16,6544075850,no,
7995,Tiffany,Gibson,female,1976-05-13,326.706.9074,no,
7996,Kristen,Johnson,female,1953-12-27,204-091-7811,no,
7997,Lynda,Tomson,female,1967-02-07,5080457766,no,
7998,Reatha,Ramos,female,1988-05-07,9312453236,no,
7999,Helen,Baird,female,1957-08-13,740.406.5674,no,
8000,Jessica,Wells,female,2000-05-10,+1-741-523-8569,no,
8001,Amanda,Riddell,female,1945-11-15,(694)571-9615,no,
8002,Margo,Gross,female,2018-01-24,(199)266-0109x2009,no,
8003,Barbara,Vanriper,female,1976-11-19,+1-984-157-4979x690,no,
8004,Rebecca,Moreno,female,2002-11-03,+1-696-621-9695x0678,no,
8005,Teresa,Stone,female,1942-01-27,001-168-099-6985x11253,yes,2020-08-13
8006,Julia,Brown,female,2016-07-13,414.242.6007x72279,no,
8007,Tracey,Sullivan,female,1949-12-04,715-712-2732,no,
8008,Marianela,Wade,female,1984-05-21,+1-209-283-2493,no,
8009,Pamela,Vanblaricum,female,1948-01-29,001-797-184-0212x78223,no,
8010,Margarita,Kaiser,female,1941-06-20,575-054-0532,no,
8011,Maria,Beltran,female,1987-05-04,841-636-6385x523,no,
8012,Carol,Gauthier,female,1997-07-03,339-654-6824,no,
8013,Jill,Cook,female,1947-11-25,+1-307-109-1270x7377,no,
8014,Anita,Radebaugh,female,1950-03-25,+1-355-707-2759x9294,no,
8015,Catherine,Gearhart,female,1982-02-04,(955)789-3849x3918,no,
8016,Thelma,Edwards,female,1992-01-16,(007)957-5603x63844,no,
8017,Nakia,Leblanc,female,1978-06-05,832.587.4127,no,
8018,Lillie,Howe,female,1962-10-23,679.328.0789x5696,no,
8019,Carol,Davis,female,1987-11-05,969-664-0018x4947,no,
8020,Debra,Marcus,female,1960-06-03,001-359-420-5809x75420,yes,2020-08-07
8021,Edith,Preston,female,2008-04-12,302-210-2067x44611,no,
8022,Kathryn,Jones,female,1990-06-18,430-480-5513x0419,no,
8023,Sharon,Smith,female,1955-09-11,001-116-656-6456,no,
8024,Julia,Siegrist,female,2018-07-09,355-359-2272x61137,no,
8025,Lena,Rodgers,female,1949-04-26,001-038-256-7264x459,no,
8026,Olga,Shoemaker,female,1969-03-29,+1-700-080-5940x2388,no,
8027,Catherine,Panebianco,female,1975-08-21,+1-580-602-7820x0518,no,
8028,Donna,Foster,female,1954-03-06,+1-738-574-6930,no,
8029,Marcia,Holland,female,1969-06-11,001-851-044-6374x25917,no,
8030,Amanda,Lembrick,female,1997-12-23,330-841-2884x2269,no,
8031,Bernice,Mayo,female,1989-02-19,368-167-1332x30416,no,
8032,Betty,Rubins,female,1995-09-21,247-918-8984,no,
8033,Mary,Smith,female,1958-08-19,+1-766-477-3925,no,
8034,Ashley,Puga,female,1951-12-13,553.616.3330x69302,no,
8035,Dorothy,Bozwell,female,2010-05-06,5233556698,no,
8036,Maria,Olvera,female,1963-08-23,001-279-893-1890x093,no,
8037,Marisela,Hooks,female,2005-09-26,+1-535-777-3431,no,
8038,Gail,Sykes,female,1942-02-08,529.791.4606x6817,no,
8039,Brenda,Moore,female,1971-02-23,672.115.4496x34212,no,
8040,Alejandra,Roberts,female,1946-09-09,+1-227-555-7214x29963,no,
8041,Ashley,King,female,1986-09-04,+1-087-115-3618,no,
8042,Elsie,Hall,female,2009-04-28,001-527-062-7494x28866,no,
8043,Lolita,Fisher,female,1978-01-07,193.327.3202,no,
8044,Mary,Melendez,female,1959-06-13,384-550-7214x2879,no,
8045,Nanci,Tucker,female,2014-12-18,570-846-9431,no,
8046,Marie,Nikolic,female,2008-11-11,350.269.0187,no,
8047,Geraldine,Boyd,female,2016-03-06,9905204607,no,
8048,Roselle,Rens,female,2008-02-15,001-224-795-2598x8720,no,
8049,Sheila,Sullivan,female,1942-01-10,(804)969-2465x92643,no,
8050,Alice,Smith,female,2012-11-09,315.992.5984x486,no,
8051,Pamela,Loken,female,1975-11-07,001-775-580-2600x91467,no,
8052,Helen,Jarvis,female,1978-05-08,001-878-464-0160x26564,no,
8053,Manuela,Cook,female,1998-12-24,467-945-0142,no,
8054,Rosalyn,Wiles,female,2018-05-01,001-869-547-0317,no,
8055,Mary,Johnson,female,1945-09-04,(605)559-9457x2648,no,
8056,Tina,Garza,female,1978-11-21,136-533-7430,no,
8057,Minnie,Walker,female,1940-09-02,6355737705,no,
8058,Kathleen,Havenhill,female,2011-05-14,455.791.2723x9199,no,
8059,Irene,Rivera,female,2007-08-04,(052)085-7775,no,
8060,Kristina,Chambers,female,2003-08-09,582-705-7136x279,no,
8061,Lenore,Miranda,female,1946-12-12,525.721.0797,no,
8062,Margaret,Kelly,female,1987-09-24,2568722747,no,
8063,Ok,Byrnes,female,2009-07-07,001-414-708-5567x81724,no,
8064,Marcella,Maher,female,2008-11-04,8395757323,no,
8065,Christy,Thomas,female,1977-08-03,287-784-6431,no,
8066,Danica,Holman,female,1993-12-15,850.353.7780x2245,no,
8067,Kimberly,Saenz,female,2000-08-08,(040)599-2725,no,
8068,Betty,French,female,2004-01-11,193.215.0831x963,no,
8069,Ofelia,Hart,female,1990-11-14,830-771-1220,no,
8070,Lauren,Gutierrez,female,1941-11-24,896-045-3813x20470,no,
8071,Kimberly,Wilson,female,2015-02-18,001-568-229-0198,no,
8072,Jennifer,Ortiz,female,1974-08-22,(822)367-9795x85672,no,
8073,Josephine,Diaz,female,1974-02-01,(929)364-4267,no,
8074,Amber,Stevens,female,1985-07-22,+1-142-870-9401,no,
8075,Lorrie,Kaszynski,female,1960-11-23,8650198779,no,
8076,Edith,Padgett,female,1976-02-05,958.204.8670x75561,no,
8077,Marilyn,Winnie,female,1987-12-03,319.511.0496,no,
8078,Gertude,Linton,female,1973-01-02,(399)897-9533x55652,no,
8079,Karen,Mills,female,1977-10-27,800.709.8077x540,no,
8080,Flora,Pritchard,female,1971-04-22,001-415-319-3306x912,no,
8081,Betty,Works,female,1987-02-28,+1-221-410-5804x8161,no,
8082,Marilyn,Pavia,female,1961-12-21,(617)760-0192x2203,no,
8083,Betty,Rivera,female,1987-10-27,(072)722-0220x806,no,
8084,Shannon,Wilkins,female,1960-03-29,090-531-4667x6922,no,
8085,Tracey,Morgan,female,2003-04-22,+1-925-715-5337,no,
8086,Lizeth,Acosta,female,2019-11-15,(211)667-0059x5061,no,
8087,Dorthea,Crigger,female,2014-04-24,842-335-4933x74591,yes,2020-08-13
8088,Colleen,Salazar,female,1943-08-20,(802)353-5032x9541,no,
8089,Ernestine,Hughes,female,2003-08-13,528-130-4162,no,
8090,Mary,Mauro,female,1984-08-08,026.981.5234,no,
8091,Lupe,Maxey,female,2005-11-13,4381028260,no,
8092,Maria,Bass,female,1970-11-06,001-417-788-9834x6320,no,
8093,Elizabeth,Miller,female,2016-01-01,055.979.9324x66220,no,
8094,Margaret,Bennerson,female,1989-03-17,+1-029-245-7642x092,no,
8095,Emily,Robbins,female,2008-02-25,448.428.5942x1826,no,
8096,Leda,Gregory,female,1977-09-24,647-680-1368x2580,no,
8097,Sarita,Friedman,female,2001-05-02,(468)641-8022x8715,no,
8098,Robin,Linn,female,2005-10-29,001-691-948-6510x17832,no,
8099,Gearldine,Tovey,female,1962-09-06,(671)226-0007,no,
8100,Heidi,Alford,female,1956-01-03,001-934-324-1696x40851,no,
8101,Rose,Mukai,female,1982-08-31,223-172-0687,no,
8102,Brenda,Dear,female,1988-12-12,(029)671-4469x4242,no,
8103,Tina,Whisby,female,1996-07-12,(802)004-7605x8006,no,
8104,Connie,Bradley,female,1950-01-30,548-025-2442,no,
8105,Regina,Simmons,female,2006-10-15,(783)314-6372,no,
8106,Pamela,Shultz,female,1974-01-17,(824)508-9389x7623,no,
8107,Julie,Burroughs,female,1971-04-15,9621617677,no,
8108,Carolyn,Coston,female,1959-02-04,062-265-0815x268,no,
8109,Aline,Keltner,female,1976-04-04,(590)195-9946x31214,no,
8110,Catherine,Sanchez,female,2017-03-30,1258780268,no,
8111,Heather,Mcdaniel,female,1980-07-30,+1-360-652-4840,no,
8112,Wendy,Mickelsen,female,1948-07-25,+1-352-796-8841,no,
8113,Digna,White,female,1963-06-06,670-435-0092x119,no,
8114,Addie,Robinson,female,2006-04-05,001-746-362-5113x6922,no,
8115,Jolene,Kerns,female,1990-02-25,698-638-0679x153,yes,2020-08-22
8116,Diana,Torres,female,1968-08-01,(325)726-1361x49008,no,
8117,Tiffany,Jones,female,1952-07-10,777.690.1546,no,
8118,Pamela,Vernon,female,1975-05-29,+1-181-101-0840,no,
8119,Anna,Nelson,female,1992-02-27,(867)986-8022x85506,no,
8120,Caren,Bittinger,female,1965-07-29,001-821-635-4060,no,
8121,Lori,Harmon,female,1950-02-15,(562)357-2551,no,
8122,Keisha,Locklear,female,1977-04-09,383-198-9775,no,
8123,Mary,Palmer,female,1965-01-03,001-910-454-7829,no,
8124,Regina,Alvarez,female,1975-11-16,001-723-911-8646x62172,no,
8125,Debra,Hall,female,1970-10-28,283.702.0475,yes,2020-08-12
8126,Kimberly,Vidinha,female,1976-05-13,+1-717-804-5829x7629,yes,2020-08-27
8127,Irene,Engelking,female,1944-11-12,753.820.7988x74920,no,
8128,Gail,Sadowski,female,2019-10-18,267.834.1448,no,
8129,Amanda,Santana,female,1977-07-14,332.806.2162x67773,no,
8130,Rhonda,Gray,female,2016-04-02,349-019-4845,no,
8131,Dianne,Shook,female,1954-12-05,+1-878-774-5655,no,
8132,Deon,Ruiz,female,1999-08-16,(234)407-5631,no,
8133,Maria,Sexton,female,1992-02-13,+1-878-242-2700,no,
8134,Alyssa,Roudabush,female,1994-11-18,677.541.4731x167,no,
8135,Carol,Novakovich,female,1963-02-04,+1-235-522-3262x41740,no,
8136,Veda,Arnold,female,1995-11-13,749.349.8395x4144,no,
8137,Michelle,Williams,female,2003-12-15,772.489.6172,no,
8138,Kala,Secrease,female,1965-10-17,(695)491-6488x0685,no,
8139,Alexandra,Anderson,female,1999-11-10,841-076-9205,no,
8140,Heather,Young,female,1990-11-23,(055)048-1821x794,no,
8141,Margene,Fulkerson,female,2016-07-26,950-435-9387x71927,no,
8142,Anna,Chapman,female,1992-06-01,397-769-1173x3530,no,
8143,Jennifer,Jones,female,2015-02-20,(578)808-0662x3942,no,
8144,Jessica,Blas,female,2010-07-23,136.702.2049,no,
8145,Denise,Jones,female,2006-05-27,778.760.4060x16738,no,
8146,Amanda,Martin,female,2017-09-08,3817659253,yes,2020-08-12
8147,Angela,Doonan,female,1956-01-04,(201)633-9789x08557,no,
8148,Pamela,Gutierrez,female,2000-01-04,(806)022-1911,no,
8149,Hazel,Odaniel,female,1940-08-24,864-776-2470x7853,no,
8150,Joyce,Veshedsky,female,1950-07-14,001-622-914-0506x79031,no,
8151,Kathryn,Stoute,female,1950-03-06,500.694.8309x03577,no,
8152,Virgie,Odermott,female,1973-11-17,714-308-0778x694,no,
8153,Stephanie,Johnson,female,1990-07-28,328.137.2792,no,
8154,Janet,Rodriguez,female,1999-04-19,001-720-687-1089,no,
8155,Mildred,Jordan,female,1968-04-30,+1-295-382-9679x158,no,
8156,Jennifer,Ferro,female,1994-01-17,072-161-3852x32284,no,
8157,Natosha,Chobot,female,1951-05-24,001-300-037-1567,no,
8158,Evelyn,Kennedy,female,1992-12-18,+1-227-792-9177,no,
8159,Lennie,Craig,female,1941-02-14,938-669-5028,yes,2020-08-16
8160,Marsha,Maddox,female,2003-02-15,+1-325-684-5475,no,
8161,Teresa,Kling,female,2018-09-08,001-569-071-1463x5430,no,
8162,Edna,Paredes,female,1986-05-26,0599212149,no,
8163,Priscilla,Campbell,female,1989-12-30,270-636-6541,no,
8164,Margaret,Haskell,female,1957-02-10,284-304-1813,no,
8165,Jody,Menard,female,1954-11-27,351.547.8365x13120,no,
8166,Latasha,Robertson,female,1978-02-06,539-626-8370x1238,no,
8167,Leslie,Kim,female,1956-05-24,+1-501-438-5002,no,
8168,Dana,Aldridge,female,2001-04-11,607.378.4382x324,no,
8169,Karen,Gainer,female,1996-04-20,001-153-050-1121x7009,no,
8170,Lillian,Harden,female,1988-01-26,176.376.1400x467,no,
8171,Beverly,Pearson,female,1987-09-29,(543)825-4569,no,
8172,Nancy,Verble,female,1964-04-03,017-370-2586,no,
8173,Ada,Harris,female,2006-10-12,887-422-2831x7074,no,
8174,Danyelle,Jacobsen,female,1997-10-14,(571)881-2298,no,
8175,Kristen,Damon,female,1994-12-04,001-014-010-0207x19388,no,
8176,Annie,Allen,female,1992-07-26,+1-978-077-0504,no,
8177,Debra,Shiflet,female,1957-10-03,+1-479-851-2979x2685,no,
8178,Pamela,Braswell,female,1996-09-09,470.550.6374x6894,no,
8179,Valerie,Brown,female,1985-10-06,817.067.0527x51630,no,
8180,Merri,Hester,female,1964-09-11,001-729-451-3887x115,no,
8181,Jenni,Scandurra,female,1954-10-05,001-131-747-4460x673,no,
8182,Suzanne,Moore,female,1959-02-12,+1-360-125-6478x8092,no,
8183,Anabel,Mainolfi,female,1990-09-15,262-715-6497x946,no,
8184,Leslie,Perez,female,1951-06-30,001-244-984-9964x2224,no,
8185,Ruth,May,female,1982-11-22,758.383.3886,no,
8186,Wanda,Bennett,female,1956-09-29,769-469-0329,no,
8187,Teresa,Hodge,female,1949-11-29,(759)978-8891,no,
8188,Kara,Nelson,female,2010-08-05,(049)093-3655x850,no,
8189,Irene,Beringer,female,1971-04-01,001-358-002-4039x59758,no,
8190,Nancy,Hawk,female,1969-02-07,781.180.6703x362,no,
8191,Donna,Johnson,female,1988-10-15,4112840795,no,
8192,Alesia,Bee,female,1966-06-26,6097670677,no,
8193,Anne,Hardison,female,1964-10-02,4767433854,no,
8194,Lydia,Hernandez,female,1964-05-03,7744527758,no,
8195,Phillis,Reeves,female,1961-08-13,(444)837-9936x6489,no,
8196,Elisabeth,Toon,female,1997-12-26,781.675.3356x090,no,
8197,Karen,Cantrell,female,1958-10-14,+1-278-427-1343x5165,no,
8198,Susan,Felder,female,1955-10-31,001-809-113-0838,no,
8199,Joyce,Oestreicher,female,2019-06-30,690.354.3609x3880,no,
8200,Kaitlyn,Wiker,female,2014-04-21,710-677-1463x2401,no,
8201,Mary,Parker,female,2019-05-13,(930)813-3860,no,
8202,Mary,Caldwell,female,2002-05-29,+1-280-526-1260x5408,no,
8203,Brandee,Elmore,female,1997-06-28,(906)709-1694x96008,no,
8204,Theresa,Briggs,female,1963-01-29,400.698.8454x8813,no,
8205,Ann,Miller,female,2001-05-14,325.275.2643x269,no,
8206,Kelly,Sether,female,1944-12-15,158-126-6469x895,no,
8207,Shannon,Fletcher,female,1979-03-14,(616)588-0012x81184,no,
8208,Yevette,Lowe,female,1945-04-20,168-778-8827,no,
8209,Judith,Close,female,1964-04-25,(375)563-8775x8992,no,
8210,Rosita,Mitchiner,female,1990-05-14,2348051385,no,
8211,Natasha,Combs,female,1986-07-07,(705)523-0159x942,no,
8212,Stacey,Mauney,female,1993-09-02,+1-921-516-4500x78332,no,
8213,Tiffany,Miles,female,1955-07-12,183.743.8343,no,
8214,Stephani,Lanser,female,1975-08-05,+1-759-020-1581,no,
8215,Mary,Simmon,female,2010-06-12,(246)753-8868x613,no,
8216,Marie,Loyd,female,1971-10-12,(079)455-9045x26841,no,
8217,Darla,Cobb,female,1969-07-27,200.701.9187,no,
8218,Lynn,Jensen,female,2009-10-02,8571803394,no,
8219,Julia,Short,female,1995-04-25,(500)611-2741x5905,no,
8220,Becky,Lopez,female,1993-05-06,(912)228-7059,no,
8221,Sonja,Jackson,female,2003-04-17,(717)610-4914x189,no,
8222,Frances,Cheatham,female,1951-12-10,353.998.0362,no,
8223,Gina,Ramirez,female,2019-12-16,355-911-2801x148,no,
8224,Thelma,Garcia,female,1954-12-23,652.510.9462,no,
8225,Beverly,Tourville,female,1940-12-04,001-947-142-5201,no,
8226,Gabrielle,Wight,female,1999-04-15,502.085.0809x05829,no,
8227,Nikki,Sims,female,1950-11-27,(307)364-0192x35750,no,
8228,Rosemary,Macpherson,female,1981-07-16,481-397-3362x772,no,
8229,Doris,Strong,female,1954-02-13,001-358-784-4898,no,
8230,Carmen,Hatten,female,1998-03-20,(006)736-2849x45276,no,
8231,Blair,Scott,female,2001-07-15,001-890-777-1282,no,
8232,Lillia,Jessup,female,1999-10-11,+1-848-967-1426x4123,no,
8233,Kimberly,Fowler,female,1956-07-16,001-128-868-9961x748,no,
8234,Tammy,Buffington,female,1945-11-11,+1-427-402-5525,no,
8235,Debra,Thompson,female,1946-10-28,+1-512-723-5049x703,no,
8236,Cleo,Espinoza,female,1997-12-05,001-006-800-6924x54846,no,
8237,Elizabeth,Thomas,female,2011-10-01,(429)122-4318x22158,no,
8238,Tamara,Mackley,female,1966-07-09,6717014611,no,
8239,Edna,Lown,female,1966-04-04,001-199-061-2746x37172,no,
8240,Sabrina,Castillo,female,1990-05-27,001-328-829-3791x1038,no,
8241,Valerie,Roman,female,2014-04-20,+1-200-237-7200x8943,no,
8242,Rocio,Guidry,female,1960-08-25,(246)595-8243x848,no,
8243,Karen,Blanton,female,2010-07-23,001-567-789-4011x369,yes,2020-08-12
8244,Sandra,Kimpton,female,2003-09-03,(280)628-8025,no,
8245,Carmela,Holly,female,1993-07-30,+1-264-820-4176x4420,no,
8246,Letha,Hoover,female,1998-01-21,+1-648-596-9581x214,no,
8247,Veronica,Clark,female,1978-04-14,(973)991-9646,no,
8248,Esperanza,Mcknight,female,2007-08-09,+1-747-871-9226x92738,no,
8249,Martha,Chadwick,female,1986-10-26,(142)883-8636,no,
8250,Tonya,Schear,female,1942-11-14,001-453-633-5020,no,
8251,Sondra,Long,female,2001-04-27,001-601-834-7662x7996,no,
8252,Ruth,Puotinen,female,1950-06-02,043.263.8853x282,no,
8253,Nettie,Halsema,female,2010-03-03,(860)792-9291x977,no,
8254,Bonnie,Whiting,female,1989-08-17,(685)582-7838,no,
8255,Gladys,Allsbrook,female,2017-08-21,250-753-7348x77637,no,
8256,Dolly,Tobe,female,1984-06-29,001-402-313-1218x23260,no,
8257,Linda,Colon,female,2003-11-06,001-505-111-0691,no,
8258,Suzanne,French,female,1999-12-10,+1-782-055-5357x2234,no,
8259,Marie,Gentile,female,1992-04-28,823-152-1789x78055,no,
8260,Cynthia,Gonzalez,female,1958-02-22,(283)171-0927x2838,no,
8261,Dawn,Kelly,female,1965-09-28,640-866-3408x44684,no,
8262,Laurie,Davis,female,2005-12-27,(353)229-2678,no,
8263,Virginia,Stafford,female,1979-09-10,405.701.8286x4856,no,
8264,Nancy,Chatman,female,1959-03-15,001-903-618-8020,no,
8265,Susan,Chamness,female,2016-11-01,+1-562-353-4308x341,no,
8266,Geraldine,Gourley,female,1976-05-09,747-493-9979x5262,no,
8267,Shirley,Perez,female,1966-10-06,012-462-0630x8832,no,
8268,Jeri,Gainey,female,1999-01-06,291.930.8872x877,no,
8269,Jenny,Weitz,female,1941-07-20,801.910.1824x257,no,
8270,Laquita,Weakley,female,1997-01-05,(526)221-6844,no,
